cell_id,lon,lat
cell_29_88,-118.62708077370465,33.59167693090083
cell_29_89,-118.6272501193846,33.60069279376046
cell_29_90,-118.62741954043352,33.60970864270539
cell_29_91,-118.6275890368833,33.61872447773353
cell_29_92,-118.62775860876575,33.62774029884271
cell_29_93,-118.6279282561127,33.636756106030845
cell_29_94,-118.628097978956,33.64577189929578
cell_29_95,-118.62826777732758,33.6547876786354
cell_29_96,-118.62843765125935,33.6638034440476
cell_29_97,-118.62860760078318,33.672819195530245
cell_29_98,-118.62877762593112,33.681834933081205
cell_29_99,-118.62894772673512,33.69085065669839
cell_29_100,-118.62911790322715,33.69986636637966
cell_29_101,-118.62928815543931,33.70888206212291
cell_29_102,-118.62945848340352,33.717897743926024
cell_29_103,-118.62962888715194,33.72691341178688
cell_29_104,-118.62979936671664,33.73592906570338
cell_29_105,-118.62996992212969,33.7449447056734
cell_29_106,-118.63014055342323,33.753960331694834
cell_29_107,-118.63031126062947,33.76297594376556
cell_29_108,-118.63048204378055,33.771991541883494
cell_29_109,-118.63065290290864,33.781007126046504
cell_29_110,-118.63082383804601,33.7900226962525
cell_29_111,-118.63099484922488,33.79903825249937
cell_29_112,-118.63116593647752,33.80805379478501
cell_29_113,-118.6313370998362,33.817069323107326
cell_29_114,-118.6315083393332,33.82608483746419
cell_29_115,-118.63167965500091,33.83510033785353
cell_29_116,-118.63185104687162,33.84411582427324
cell_29_117,-118.63202251497773,33.8531312967212
cell_29_118,-118.63219405935168,33.86214675519534
cell_29_119,-118.6323656800258,33.871162199693536
cell_29_120,-118.63253737703262,33.88017763021372
cell_29_121,-118.63270915040454,33.88919304675379
cell_29_122,-118.63288100017405,33.89820844931164
cell_29_123,-118.63305292637368,33.90722383788518
cell_29_124,-118.63322492903596,33.91623921247232
cell_29_125,-118.6333970081934,33.92525457307097
cell_29_126,-118.63356916387862,33.93426991967905
cell_29_127,-118.63374139612417,33.943285252294466
cell_29_128,-118.63391370496271,33.95230057091513
cell_29_129,-118.63408609042682,33.96131587553895
cell_29_130,-118.63425855254921,33.97033116616386
cell_29_131,-118.63443109136259,33.979346442787744
cell_29_132,-118.63460370689963,33.98836170540854
cell_29_133,-118.63477639919302,33.99737695402417
cell_29_134,-118.63494916827555,34.006392188632546
cell_29_135,-118.63512201418001,34.0154074092316
cell_29_136,-118.6352949369392,34.02442261581921
cell_29_137,-118.63546793658587,34.03343780839336
cell_29_138,-118.63564101315295,34.042452986951936
cell_29_139,-118.6358141666732,34.05146815149288
cell_29_140,-118.63598739717962,34.06048330201409
cell_29_141,-118.63616070470499,34.06949843851352
cell_29_142,-118.63633408928239,34.0785135609891
cell_29_143,-118.63650755094464,34.08752866943874
cell_29_144,-118.6366810897248,34.096543763860375
cell_29_145,-118.63685470565584,34.105558844251945
cell_29_146,-118.63702839877075,34.11457391061137
cell_29_147,-118.6372021691026,34.12358896293659
cell_29_148,-118.63737601668444,34.13260400122554
cell_29_149,-118.63754994154941,34.14161902547616
cell_29_150,-118.63772394373058,34.15063403568637
cell_29_151,-118.63789802326109,34.15964903185413
cell_29_152,-118.63807218017406,34.16866401397734
cell_29_153,-118.63824641450275,34.17767898205399
cell_29_154,-118.63842072628026,34.18669393608199
cell_29_155,-118.63859511553991,34.19570887605929
cell_29_156,-118.6387695823149,34.20472380198383
cell_29_157,-118.63894412663848,34.21373871385355
cell_29_158,-118.63911874854395,34.222753611666406
cell_29_159,-118.6392934480647,34.23176849542033
cell_29_160,-118.639468225234,34.24078336511327
cell_29_161,-118.63964308008521,34.24979822074321
cell_29_162,-118.6398180126517,34.25881306230805
cell_29_163,-118.63999302296695,34.26782788980575
cell_29_164,-118.64016811106428,34.27684270323428
cell_29_165,-118.64034327697723,34.28585750259158
cell_29_166,-118.64051852073928,34.29487228787562
cell_29_167,-118.64069384238385,34.30388705908433
cell_29_168,-118.64086924194453,34.312901816215685
cell_29_169,-118.64104471945481,34.32191655926761
cell_29_170,-118.64122027494834,34.33093128823812
cell_29_171,-118.64139590845865,34.33994600312513
cell_29_172,-118.64157162001933,34.3489607039266
cell_29_173,-118.64174740966408,34.35797539064051
cell_29_174,-118.64192327742653,34.36699006326481
cell_29_175,-118.64209922334031,34.37600472179748
cell_29_176,-118.64227524743922,34.38501936623644
cell_29_177,-118.64245134975695,34.394033996579694
cell_29_178,-118.64262753032722,34.40304861282521
cell_29_179,-118.64280378918386,34.41206321497095
cell_29_180,-118.64298012636058,34.42107780301485
cell_29_181,-118.6431565418913,34.43009237695494
cell_29_182,-118.64333303580986,34.43910693678915
cell_29_183,-118.64350960815001,34.44812148251544
cell_29_184,-118.64368625894578,34.457136014131805
cell_29_185,-118.64386298823102,34.46615053163623
cell_29_186,-118.64403979603966,34.47516503502667
cell_29_187,-118.64421668240568,34.484179524301105
cell_29_188,-118.64439364736306,34.49319399945751
cell_29_189,-118.64457069094581,34.502208460493854
cell_29_190,-118.64474781318799,34.511222907408154
cell_29_191,-118.64492501412359,34.52023734019834
cell_29_192,-118.64510229378672,34.52925175886244
cell_29_193,-118.64527965221146,34.53826616339839
cell_29_194,-118.645457089432,34.54728055380421
cell_29_195,-118.6456346054824,34.55629493007786
cell_29_196,-118.64581220039689,34.56530929221735
cell_29_197,-118.64598987420965,34.57432364022064
cell_29_198,-118.64616762695488,34.58333797408574
cell_29_199,-118.64634545866686,34.59235229381063
cell_29_200,-118.6465233693798,34.60136659939329
cell_29_201,-118.64670135912807,34.61038089083171
cell_29_202,-118.6468794279459,34.61939516812391
cell_29_203,-118.64705757586769,34.628409431267855
cell_29_204,-118.64723580292775,34.637423680261556
cell_29_205,-118.6474141091605,34.646437915103
cell_29_206,-118.64759249460033,34.65545213579017
cell_29_207,-118.64777095928163,34.66446634232109
cell_29_208,-118.64794950323895,34.67348053469374
cell_29_209,-118.64812812650668,34.68249471290611
cell_29_210,-118.64830682911936,34.69150887695623
cell_29_211,-118.64848561111152,34.70052302684209
cell_29_212,-118.64866447251772,34.70953716256168
cell_29_213,-118.64884341337246,34.718551284113005
cell_29_214,-118.64902243371044,34.727565391494096
cell_29_215,-118.6492015335662,34.736579484702915
cell_29_216,-118.64938071297443,34.74559356373749
cell_29_217,-118.64955997196978,34.75460762859586
cell_29_218,-118.64973931058694,34.763621679275985
cell_29_219,-118.64991872886065,34.772635715775905
cell_29_220,-118.65009822682565,34.78164973809361
cell_29_221,-118.65027780451665,34.79066374622714
cell_29_222,-118.65045746196846,34.799677740174474
cell_29_223,-118.65063719921595,34.80869171993365
cell_29_224,-118.65081701629389,34.81770568550267
cell_30_0,-118.601793447917,32.79836380497864
cell_30_1,-118.60195520614828,32.80738093098431
cell_30_2,-118.60211703655231,32.81639804327598
cell_30_3,-118.60227893915894,32.82541514185142
cell_30_4,-118.60244091399787,32.83443222670843
cell_30_5,-118.60260296109891,32.843449297844785
cell_30_6,-118.60276508049192,32.852466355258265
cell_30_7,-118.60292727220676,32.86148339894669
cell_30_8,-118.60308953627327,32.87050042890782
cell_30_9,-118.60325187272133,32.879517445139456
cell_30_10,-118.60341428158087,32.88853444763939
cell_30_11,-118.60357676288181,32.89755143640541
cell_30_12,-118.60373931665413,32.9065684114353
cell_30_13,-118.60390194292773,32.91558537272688
cell_30_14,-118.60406464173269,32.92460232027792
cell_30_15,-118.60422741309891,32.93361925408624
cell_30_16,-118.6043902570565,32.94263617414963
cell_30_17,-118.6045531736355,32.95165308046588
cell_30_18,-118.60471616286597,32.96066997303279
cell_30_19,-118.60487922477797,32.969686851848174
cell_30_20,-118.60504235940164,32.97870371690982
cell_30_21,-118.60520556676711,32.98772056821554
cell_30_22,-118.60536884690455,32.99673740576314
cell_30_23,-118.60553219984409,33.005754229550426
cell_30_24,-118.60569562561601,33.014771039575194
cell_30_25,-118.6058591242504,33.02378783583527
cell_30_26,-118.60602269577758,33.03280461832844
cell_30_27,-118.60618634022775,33.04182138705253
cell_30_28,-118.60635005763122,33.05083814200535
cell_30_29,-118.60651384801828,33.05985488318469
cell_30_30,-118.60667771141925,33.068871610588396
cell_30_31,-118.60684164786441,33.077888324214264
cell_30_32,-118.6070056573842,33.086905024060115
cell_30_33,-118.60716974000896,33.095921710123754
cell_30_34,-118.60733389576906,33.10493838240301
cell_30_35,-118.60749812469498,33.113955040895696
cell_30_36,-118.60766242681709,33.12297168559963
cell_30_37,-118.60782680216587,33.131988316512654
cell_30_38,-118.60799125077185,33.14100493363256
cell_30_39,-118.60815577266546,33.15002153695717
cell_30_40,-118.60832036787724,33.159038126484326
cell_30_41,-118.60848503643777,33.168054702211855
cell_30_42,-118.60864977837757,33.17707126413757
cell_30_43,-118.60881459372723,33.186087812259295
cell_30_44,-118.60897948251737,33.195104346574865
cell_30_45,-118.60914444477861,33.204120867082125
cell_30_46,-118.60930948054155,33.213137373778885
cell_30_47,-118.60947458983698,33.22215386666298
cell_30_48,-118.6096397726954,33.23117034573223
cell_30_49,-118.6098050291477,33.240186810984504
cell_30_50,-118.6099703592245,33.249203262417595
cell_30_51,-118.61013576295659,33.25821970002937
cell_30_52,-118.61030124037468,33.267236123817646
cell_30_53,-118.61046679150964,33.27625253378027
cell_30_54,-118.61063241639226,33.28526892991509
cell_30_55,-118.61079811505336,33.29428531221993
cell_30_56,-118.6109638875238,33.30330168069263
cell_30_57,-118.61112973383443,33.31231803533104
cell_30_58,-118.61129565401619,33.321334376133
cell_30_59,-118.61146164809995,33.33035070309635
cell_30_60,-118.61162771611669,33.33936701621896
cell_30_61,-118.6117938580973,33.348383315498644
cell_30_62,-118.61196007407285,33.35739960093326
cell_30_63,-118.61212636407427,33.36641587252067
cell_30_64,-118.61229272813263,33.375432130258716
cell_30_65,-118.61245916627895,33.38444837414524
cell_30_66,-118.61262567854426,33.39346460417809
cell_30_67,-118.61279226495967,33.40248082035513
cell_30_68,-118.61295892555633,33.41149702267422
cell_30_69,-118.61312566036531,33.4205132111332
cell_30_70,-118.6132924694178,33.42952938572994
cell_30_71,-118.61345935274494,33.43854554646228
cell_30_72,-118.61362631037795,33.44756169332809
cell_30_73,-118.61379334234796,33.45657782632524
cell_30_74,-118.61396044868629,33.465593945451566
cell_30_75,-118.61412762942412,33.474610050704946
cell_30_76,-118.6142948845928,33.48362614208323
cell_30_77,-118.61446221422364,33.492642219584305
cell_30_78,-118.61462961834783,33.501658283206005
cell_30_79,-118.61479709699684,33.51067433294622
cell_30_80,-118.61496465020196,33.519690368802806
cell_30_81,-118.61513227799463,33.528706390773635
cell_30_82,-118.61529998040618,33.537722398856566
cell_30_83,-118.61546775746807,33.546738393049466
cell_30_84,-118.61563560921176,33.555754373350226
cell_30_85,-118.61580353566869,33.56477033975671
cell_30_86,-118.61597153687035,33.5737862922668
cell_30_87,-118.61613961284826,33.58280223087836
cell_30_88,-118.61630776363394,33.59181815558926
cell_30_89,-118.61647598925896,33.60083406639736
cell_30_90,-118.61664428975487,33.60984996330058
cell_30_91,-118.61681266515332,33.618865846296785
cell_30_92,-118.61698111548587,33.62788171538384
cell_30_93,-118.61714964078413,33.63689757055963
cell_30_94,-118.61731824107989,33.64591341182204
cell_30_95,-118.61748691640467,33.654929239168965
cell_30_96,-118.61765566679027,33.66394505259827
cell_30_97,-118.61782449226843,33.672960852107856
cell_30_98,-118.61799339287082,33.681976637695584
cell_30_99,-118.61816236862926,33.690992409359374
cell_30_100,-118.61833141957548,33.70000816709709
cell_30_101,-118.61850054574143,33.70902391090662
cell_30_102,-118.61866974715879,33.71803964078588
cell_30_103,-118.61883902385948,33.72705535673274
cell_30_104,-118.6190083758754,33.7360710587451
cell_30_105,-118.61917780323839,33.74508674682086
cell_30_106,-118.61934730598037,33.75410242095789
cell_30_107,-118.61951688413335,33.763118081154104
cell_30_108,-118.61968653772922,33.7721337274074
cell_30_109,-118.61985626680003,33.78114935971568
cell_30_110,-118.62002607137775,33.79016497807684
cell_30_111,-118.62019595149444,33.79918058248877
cell_30_112,-118.62036590718205,33.808196172949366
cell_30_113,-118.62053593847276,33.817211749456554
cell_30_114,-118.62070604539862,33.82622731200823
cell_30_115,-118.62087622799176,33.835242860602285
cell_30_116,-118.6210464862843,33.84425839523664
cell_30_117,-118.62121682030843,33.85327391590919
cell_30_118,-118.62138723009627,33.86228942261784
cell_30_119,-118.62155771568013,33.871304915360525
cell_30_120,-118.62172827709212,33.88032039413512
cell_30_121,-118.62189891436452,33.88933585893956
cell_30_122,-118.62206962752967,33.89835130977175
cell_30_123,-118.62224041661977,33.90736674662959
cell_30_124,-118.62241128166715,33.91638216951102
cell_30_125,-118.62258222270422,33.92539757841393
cell_30_126,-118.6227532397633,33.93441297333626
cell_30_127,-118.6229243328767,33.943428354275895
cell_30_128,-118.62309550207691,33.952443721230786
cell_30_129,-118.6232667473963,33.961459074198835
cell_30_130,-118.62343806886732,33.97047441317797
cell_30_131,-118.62360946652248,33.9794897381661
cell_30_132,-118.62378094039424,33.98850504916116
cell_30_133,-118.62395249051512,33.99752034616108
cell_30_134,-118.62412411691763,34.00653562916377
cell_30_135,-118.62429581963437,34.01555089816717
cell_30_136,-118.6244675986979,34.0245661531692
cell_30_137,-118.62463945414085,34.03358139416777
cell_30_138,-118.62481138599576,34.042596621160826
cell_30_139,-118.62498339429531,34.05161183414631
cell_30_140,-118.62515547907226,34.06062703312214
cell_30_141,-118.62532764035916,34.069642218086244
cell_30_142,-118.6254998781888,34.07865738903655
cell_30_143,-118.62567219259394,34.087672545971024
cell_30_144,-118.62584458360725,34.09668768888756
cell_30_145,-118.62601705126161,34.10570281778413
cell_30_146,-118.62618959558976,34.114717932658664
cell_30_147,-118.62636221662457,34.12373303350908
cell_30_148,-118.62653491439879,34.13274812033333
cell_30_149,-118.62670768894539,34.14176319312938
cell_30_150,-118.62688054029728,34.15077825189512
cell_30_151,-118.62705346848725,34.15979329662852
cell_30_152,-118.62722647354832,34.16880832732755
cell_30_153,-118.62739955551348,34.17782334399011
cell_30_154,-118.62757271441568,34.18683834661417
cell_30_155,-118.62774595028789,34.19585333519769
cell_30_156,-118.62791926316318,34.20486830973859
cell_30_157,-118.62809265307456,34.213883270234824
cell_30_158,-118.62826612005516,34.222898216684364
cell_30_159,-118.628439664138,34.23191314908515
cell_30_160,-118.6286132853563,34.24092806743513
cell_30_161,-118.62878698374311,34.24994297173226
cell_30_162,-118.62896075933166,34.2589578619745
cell_30_163,-118.62913461215507,34.26797273815979
cell_30_164,-118.62930854224659,34.276987600286105
cell_30_165,-118.62948254963948,34.28600244835139
cell_30_166,-118.6296566343669,34.295017282353626
cell_30_167,-118.62983079646223,34.304032102290755
cell_30_168,-118.6300050359587,34.31304690816073
cell_30_169,-118.63017935288968,34.32206169996153
cell_30_170,-118.63035374728847,34.331076477691106
cell_30_171,-118.63052821918852,34.340091241347444
cell_30_172,-118.63070276862311,34.349105990928486
cell_30_173,-118.63087739562567,34.358120726432205
cell_30_174,-118.63105210022977,34.367135447856576
cell_30_175,-118.63122688246872,34.376150155199575
cell_30_176,-118.63140174237611,34.38516484845915
cell_30_177,-118.63157667998534,34.39417952763328
cell_30_178,-118.63175169533,34.40319419271994
cell_30_179,-118.63192678844368,34.41220884371709
cell_30_180,-118.63210195935987,34.421223480622714
cell_30_181,-118.63227720811223,34.43023810343481
cell_30_182,-118.63245253473434,34.43925271215132
cell_30_183,-118.63262793925988,34.448267306770234
cell_30_184,-118.63280342172251,34.45728188728954
cell_30_185,-118.63297898215589,34.4662964537072
cell_30_186,-118.63315462059381,34.47531100602121
cell_30_187,-118.63333033706992,34.48432554422954
cell_30_188,-118.63350613161799,34.49334006833018
cell_30_189,-118.63368200427189,34.50235457832111
cell_30_190,-118.6338579550653,34.51136907420031
cell_30_191,-118.63403398403213,34.52038355596578
cell_30_192,-118.63421009120621,34.52939802361549
cell_30_193,-118.63438627662141,34.53841247714744
cell_30_194,-118.6345625403117,34.547426916559616
cell_30_195,-118.6347388823109,34.556441341850004
cell_30_196,-118.63491530265297,34.56545575301661
cell_30_197,-118.63509180137198,34.5744701500574
cell_30_198,-118.6352683785018,34.58348453297039
cell_30_199,-118.6354450340765,34.59249890175358
cell_30_200,-118.63562176813011,34.601513256404935
cell_30_201,-118.63579858069672,34.61052759692247
cell_30_202,-118.63597547181035,34.61954192330419
cell_30_203,-118.63615244150523,34.62855623554808
cell_30_204,-118.63632948981538,34.63757053365215
cell_30_205,-118.63650661677498,34.6465848176144
cell_30_206,-118.63668382241822,34.65559908743281
cell_30_207,-118.6368611067793,34.66461334310541
cell_30_208,-118.6370384698925,34.6736275846302
cell_30_209,-118.63721591179203,34.68264181200517
cell_30_210,-118.63739343251208,34.69165602522834
cell_30_211,-118.63757103208707,34.70067022429773
cell_30_212,-118.63774871055132,34.70968440921132
cell_30_213,-118.63792646793908,34.718698579967125
cell_30_214,-118.63810430428478,34.72771273656316
cell_30_215,-118.63828221962281,34.73672687899745
cell_30_216,-118.63846021398761,34.74574100726798
cell_30_217,-118.63863828741354,34.754755121372796
cell_30_218,-118.63881643993516,34.76376922130989
cell_30_219,-118.63899467158689,34.77278330707728
cell_30_220,-118.63917298240324,34.781797378672984
cell_30_221,-118.63935137241879,34.790811436095034
cell_30_222,-118.63952984166806,34.79982547934143
cell_30_223,-118.63970839018565,34.8088395084102
cell_30_224,-118.63988701800616,34.81785352329937
cell_31_0,-118.59111700417598,32.79849993823464
cell_31_1,-118.59127768535183,32.8075171110359
cell_31_2,-118.5914384382203,32.81653427013241
cell_31_3,-118.59159926281082,32.82555141552194
cell_31_4,-118.59176015915307,32.83456854720234
cell_31_5,-118.59192112727668,32.84358566517135
cell_31_6,-118.59208216721119,32.85260276942677
cell_31_7,-118.59224327898634,32.861619859966396
cell_31_8,-118.59240446263176,32.87063693678803
cell_31_9,-118.59256571817711,32.87965399988948
cell_31_10,-118.59272704565214,32.88867104926851
cell_31_11,-118.59288844508654,32.897688084922926
cell_31_12,-118.59304991651013,32.90670510685055
cell_31_13,-118.59321145995263,32.915722115049164
cell_31_14,-118.59337307544382,32.92473910951657
cell_31_15,-118.59353476301358,32.93375609025057
cell_31_16,-118.59369652269162,32.942773057248964
cell_31_17,-118.59385835450789,32.951790010509576
cell_31_18,-118.59402025849222,32.96080695003019
cell_31_19,-118.59418223467452,32.969823875808615
cell_31_20,-118.59434428308465,32.97884078784266
cell_31_21,-118.5945064037526,32.98785768613013
cell_31_22,-118.59466859670832,32.99687457066885
cell_31_23,-118.59483086198176,33.00589144145662
cell_31_24,-118.59499319960292,33.01490829849125
cell_31_25,-118.59515560960179,33.02392514177055
cell_31_26,-118.59531809200841,33.032941971292345
cell_31_27,-118.5954806468529,33.04195878705444
cell_31_28,-118.59564327416523,33.05097558905465
cell_31_29,-118.59580597397556,33.059992377290804
cell_31_30,-118.59596874631393,33.06900915176071
cell_31_31,-118.59613159121058,33.07802591246219
cell_31_32,-118.59629450869558,33.08704265939307
cell_31_33,-118.59645749879915,33.09605939255116
cell_31_34,-118.59662056155149,33.105076111934295
cell_31_35,-118.59678369698278,33.11409281754029
cell_31_36,-118.59694690512326,33.12310950936697
cell_31_37,-118.59711018600325,33.13212618741216
cell_31_38,-118.5972735396529,33.14114285167368
cell_31_39,-118.59743696610265,33.150159502149386
cell_31_40,-118.59760046538271,33.159176138837076
cell_31_41,-118.59776403752346,33.168192761734595
cell_31_42,-118.59792768255531,33.177209370839776
cell_31_43,-118.59809140050855,33.186225966150445
cell_31_44,-118.59825519141364,33.195242547664435
cell_31_45,-118.59841905530094,33.20425911537958
cell_31_46,-118.59858299220099,33.21327566929372
cell_31_47,-118.59874700214417,33.2222922094047
cell_31_48,-118.59891108516096,33.23130873571033
cell_31_49,-118.59907524128194,33.24032524820848
cell_31_50,-118.59923947053757,33.24934174689697
cell_31_51,-118.5994037729584,33.25835823177364
cell_31_52,-118.59956814857503,33.267374702836335
cell_31_53,-118.59973259741798,33.276391160082916
cell_31_54,-118.59989711951795,33.2854076035112
cell_31_55,-118.6000617149055,33.29442403311905
cell_31_56,-118.60022638361127,33.30344044890431
cell_31_57,-118.60039112566595,33.31245685086483
cell_31_58,-118.60055594110028,33.321473238998436
cell_31_59,-118.60072082994489,33.330489613302994
cell_31_60,-118.60088579223059,33.33950597377636
cell_31_61,-118.60105082798806,33.348522320416386
cell_31_62,-118.60121593724809,33.35753865322091
cell_31_63,-118.60138112004147,33.3665549721878
cell_31_64,-118.60154637639907,33.37557127731491
cell_31_65,-118.60171170635171,33.3845875686001
cell_31_66,-118.6018771099302,33.393603846041195
cell_31_67,-118.60204258716543,33.40262010963609
cell_31_68,-118.60220813808833,33.41163635938263
cell_31_69,-118.6023737627298,33.420652595278675
cell_31_70,-118.60253946112078,33.42966881732208
cell_31_71,-118.60270523329221,33.43868502551073
cell_31_72,-118.60287107927512,33.447701219842465
cell_31_73,-118.60303699910052,33.45671740031517
cell_31_74,-118.60320299279938,33.46573356692669
cell_31_75,-118.60336906040277,33.47474971967489
cell_31_76,-118.60353520194178,33.48376585855767
cell_31_77,-118.60370141744748,33.492781983572854
cell_31_78,-118.60386770695094,33.50179809471836
cell_31_79,-118.60403407048338,33.51081419199202
cell_31_80,-118.60420050807585,33.51983027539172
cell_31_81,-118.60436701975958,33.528846344915344
cell_31_82,-118.6045336055658,33.53786240056074
cell_31_83,-118.60470026552568,33.546878442325806
cell_31_84,-118.6048669996704,33.555894470208415
cell_31_85,-118.60503380803134,33.56491048420646
cell_31_86,-118.60520069063968,33.573926484317774
cell_31_87,-118.60536764752676,33.58294247054027
cell_31_88,-118.6055346787239,33.591958442871835
cell_31_89,-118.60570178426245,33.600974401310324
cell_31_90,-118.60586896417374,33.609990345853646
cell_31_91,-118.60603621848921,33.619006276499654
cell_31_92,-118.60620354724024,33.628022193246274
cell_31_93,-118.60637095045824,33.637038096091366
cell_31_94,-118.60653842817463,33.64605398503282
cell_31_95,-118.60670598042098,33.65506986006854
cell_31_96,-118.60687360722872,33.664085721196386
cell_31_97,-118.60704130862936,33.67310156841426
cell_31_98,-118.60720908465444,33.68211740172006
cell_31_99,-118.60737693533555,33.69113322111169
cell_31_100,-118.60754486070422,33.70014902658703
cell_31_101,-118.60771286079206,33.70916481814396
cell_31_102,-118.60788093563072,33.7181805957804
cell_31_103,-118.60804908525184,33.72719635949423
cell_31_104,-118.60821730968708,33.73621210928337
cell_31_105,-118.60838560896809,33.74522784514569
cell_31_106,-118.60855398312658,33.75424356707911
cell_31_107,-118.6087224321943,33.76325927508154
cell_31_108,-118.60889095620306,33.772274969150864
cell_31_109,-118.6090595551845,33.78129064928497
cell_31_110,-118.60922822917055,33.7903063154818
cell_31_111,-118.60939697819296,33.79932196773924
cell_31_112,-118.60956580228351,33.808337606055204
cell_31_113,-118.60973470147421,33.817353230427585
cell_31_114,-118.6099036757968,33.826368840854315
cell_31_115,-118.6100727252832,33.835384437333275
cell_31_116,-118.61024184996542,33.8444000198624
cell_31_117,-118.61041104987537,33.85341558843959
cell_31_118,-118.61058032504495,33.86243114306277
cell_31_119,-118.6107496755062,33.87144668372983
cell_31_120,-118.61091910129116,33.88046221043871
cell_31_121,-118.6110886024318,33.889477723187326
cell_31_122,-118.61125817896027,33.898493221973574
cell_31_123,-118.61142783090855,33.90750870679538
cell_31_124,-118.61159755830877,33.91652417765069
cell_31_125,-118.61176736119309,33.925539634537394
cell_31_126,-118.61193723959359,33.93455507745343
cell_31_127,-118.61210719354246,33.943570506396696
cell_31_128,-118.61227722307193,33.952585921365134
cell_31_129,-118.61244732821412,33.96160132235669
cell_31_130,-118.61261750900131,33.97061670936925
cell_31_131,-118.61278776546577,33.97963208240078
cell_31_132,-118.61295809763976,33.988647441449174
cell_31_133,-118.61312850555557,33.99766278651238
cell_31_134,-118.61329898924551,34.00667811758832
cell_31_135,-118.61346954874196,34.01569343467494
cell_31_136,-118.61364018407727,34.02470873777015
cell_31_137,-118.61381089528375,34.03372402687189
cell_31_138,-118.61398168239393,34.04273930197811
cell_31_139,-118.61415254544013,34.05175456308674
cell_31_140,-118.61432348445487,34.06076981019571
cell_31_141,-118.61449449947055,34.06978504330296
cell_31_142,-118.6146655905198,34.078800262406425
cell_31_143,-118.61483675763499,34.087815467504036
cell_31_144,-118.61500800084873,34.09683065859376
cell_31_145,-118.61517932019363,34.105845835673534
cell_31_146,-118.61535071570219,34.1148609987413
cell_31_147,-118.61552218740701,34.12387614779498
cell_31_148,-118.6156937353408,34.132891282832546
cell_31_149,-118.61586535953617,34.14190640385193
cell_31_150,-118.61603706002577,34.15092151085108
cell_31_151,-118.61620883684233,34.15993660382795
cell_31_152,-118.61638069001856,34.16895168278048
cell_31_153,-118.61655261958721,34.177966747706655
cell_31_154,-118.61672462558101,34.18698179860438
cell_31_155,-118.6168967080328,34.19599683547163
cell_31_156,-118.61706886697533,34.20501185830637
cell_31_157,-118.61724110244145,34.214026867106526
cell_31_158,-118.61741341446402,34.22304186187009
cell_31_159,-118.61758580307593,34.232056842594986
cell_31_160,-118.61775826831007,34.241071809279184
cell_31_161,-118.61793081019937,34.250086761920656
cell_31_162,-118.61810342877672,34.25910170051734
cell_31_163,-118.61827612407514,34.26811662506722
cell_31_164,-118.61844889612759,34.277131535568245
cell_31_165,-118.61862174496709,34.28614643201839
cell_31_166,-118.61879467062671,34.2951613144156
cell_31_167,-118.61896767313944,34.304176182757864
cell_31_168,-118.6191407525384,34.313191037043126
cell_31_169,-118.6193139088567,34.32220587726937
cell_31_170,-118.61948714212741,34.33122070343456
cell_31_171,-118.61966045238377,34.340235515536676
cell_31_172,-118.61983383965884,34.34925031357367
cell_31_173,-118.62000730398589,34.35826509754354
cell_31_174,-118.62018084539812,34.36727986744422
cell_31_175,-118.62035446392875,34.37629462327372
cell_31_176,-118.62052815961107,34.38530936503001
cell_31_177,-118.62070193247834,34.394324092711045
cell_31_178,-118.62087578256384,34.40333880631482
cell_31_179,-118.62104970990097,34.41235350583932
cell_31_180,-118.62122371452303,34.42136819128251
cell_31_181,-118.6213977964634,34.43038286264239
cell_31_182,-118.62157195575546,34.439397519916916
cell_31_183,-118.62174619243268,34.44841216310409
cell_31_184,-118.6219205065285,34.457426792201886
cell_31_185,-118.62209489807634,34.46644140720829
cell_31_186,-118.62226936710972,34.475456008121306
cell_31_187,-118.62244391366215,34.484470594938905
cell_31_188,-118.62261853776718,34.49348516765907
cell_31_189,-118.62279323945832,34.50249972627979
cell_31_190,-118.6229680187692,34.511514270799076
cell_31_191,-118.62314287573342,34.5205288012149
cell_31_192,-118.62331781038458,34.52954331752525
cell_31_193,-118.62349282275638,34.538557819728155
cell_31_194,-118.62366791288245,34.54757230782158
cell_31_195,-118.62384308079646,34.556586781803524
cell_31_196,-118.62401832653221,34.56560124167198
cell_31_197,-118.62419365012343,34.57461568742497
cell_31_198,-118.62436905160384,34.583630119060466
cell_31_199,-118.6245445310072,34.59264453657648
cell_31_200,-118.62472008836744,34.60165893997101
cell_31_201,-118.62489572371831,34.61067332924205
cell_31_202,-118.62507143709367,34.61968770438763
cell_31_203,-118.62524722852744,34.62870206540573
cell_31_204,-118.62542309805352,34.63771641229436
cell_31_205,-118.6255990457058,34.646730745051535
cell_31_206,-118.62577507151832,34.65574506367526
cell_31_207,-118.62595117552495,34.66475936816353
cell_31_208,-118.62612735775973,34.673773658514385
cell_31_209,-118.62630361825673,34.6827879347258
cell_31_210,-118.62647995704994,34.69180219679581
cell_31_211,-118.62665637417345,34.70081644472242
cell_31_212,-118.62683286966136,34.70983067850366
cell_31_213,-118.62700944354778,34.718844898137505
cell_31_214,-118.62718609586685,34.72785910362202
cell_31_215,-118.62736282665271,34.7368732949552
cell_31_216,-118.62753963593958,34.745887472135045
cell_31_217,-118.62771652376166,34.754901635159605
cell_31_218,-118.6278934901532,34.76391578402689
cell_31_219,-118.62807053514844,34.77292991873492
cell_31_220,-118.62824765878166,34.78194403928171
